experiment_label,tolerance,stepsize,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,3480,52.859895605,3729.5,354.5454545453437,354.54544868145564,8.257940005542985e-9,1.2469394750250225e-9,1.0150738027903117e-9,0.0,0.0,3.3853916654365015e-11,5.075369013951558e-10,0.0,0.0,1.0000000000000022,22.95158755361614,20.27756459614079
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-4972437-bojana,TERMINATION_REASON_OPTIMAL,15360,446.263380877,16253.5,355.55712778608245,355.5571210588571,9.44683436044731e-9,2.3070919328601657e-8,1.2603917465270342e-8,0.0,0.0,2.5895943493536046e-10,4.2013058217567805e-9,0.0,0.0,1.0000000000000009,30.975603455810987,9.07940726616618
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-4972461-bolong,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95160,2080.315979848,100009.5,465.0456121343738,465.04558860384776,2.52719884278274e-8,2.2303369427405967e-5,1.3947595871810492e-5,0.0,0.0,2.978616755484767e-7,4.64919862393683e-6,0.0,0.0,1.0000000000815419,23.211333261624084,11.880597062228114
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-4976951-bunnoo,TERMINATION_REASON_OPTIMAL,38560,1175.760915368,40547.5,375.6943719525718,375.69436526167317,8.892874557118134e-9,4.638328615312218e-9,1.9051479283049844e-9,0.0,0.0,5.254723622387799e-11,6.350493094349948e-10,0.0,0.0,1.0000000000000018,31.3586467217606,13.584599674734395
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-498623,TERMINATION_REASON_OPTIMAL,2680,2.852160382,2835.5,16.000000054288023,15.999999742679066,9.442695733977762e-9,5.8937228300695704e-8,5.146147297185877e-8,0.0,0.0,9.400296050664084e-11,5.095195343748392e-10,0.0,0.0,2.8648798139750262,14.259505392264703,5.000000000093748
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5013590-toitoi,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94640,344.481425655,100020.5,1066.4668107021787,1064.3531810675934,0.0009914672170939964,0.02380170271503687,0.023575637029523477,0.0,0.0,0.001613923459395959,0.003929272838253913,0.0,0.0,293.44258137155964,293.45485547233864,83.13964576761819
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5041822-cockle,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94440,462.843670786,100000.5,5.611570887736737e6,5.591105038363357e6,0.0018268713369478868,3.842089375824949e-10,7.116796041373163e-11,0.0,0.0,5.476961686073918e-15,1.3878307412974187e-14,0.0,0.0,6682.04609797734,52122.69899301747,2021.5095514046814
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5044663-wairoa,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,461.951090374,100023.5,0.0,-5.733067580741984e6,0.9999998255733407,11.00922094165675,10.865658724858463,0.0,0.0,6.242753566242694e-7,1.0865506607765954e-5,0.0,0.0,65.30508462588064,1056.8347552052273,1961.4303997175466
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5049753-cuanza,TERMINATION_REASON_OPTIMAL,720,27.327760133,790.5,463.9999999910451,463.9999969129328,3.3133609828306423e-9,2.6531111694103937e-7,1.0327085273043046e-7,0.0,0.0,2.7711119249432725e-9,3.442361757681015e-8,0.0,0.0,1.0000000005073397,26.6196906124491,3.7712412392698265
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5052403-cygnet,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95160,1492.029906825,100039.5,179.50037104523386,179.50035484121088,4.501108419700228e-8,1.0114121012428344e-7,1.9551678498430647e-8,0.0,0.0,1.0114121012428344e-7,1.9551678498430647e-8,0.0,0.0,1.9695902946678878,148.7294237885173,0.5520301608576726
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5076235-embley,TERMINATION_REASON_OPTIMAL,4120,11.842095361,4385.5,1929.9999999999504,1929.9999811995613,4.869305688251104e-9,3.983329458977411e-12,8.542055951465954e-13,5.67952772456263e-13,5.568878691519785e-13,2.2107389091027353e-16,4.690859940398657e-16,3.774296824829919e-15,1.8562928971732617e-13,8.782944643365033,48.673885844226994,13.836149478148867
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5079731-flyers,TERMINATION_REASON_OPTIMAL,3840,12.186511125,4067.5,2004.00000000251,2003.9999869226249,3.2626303656538584e-9,2.4074061681004927e-10,6.443290345714558e-11,1.0364025117075017e-12,9.78772618509538e-13,1.335363894197555e-13,3.520923686182819e-13,6.8873520808186726e-15,3.262575395031793e-13,10.730013561521487,49.61507434369195,14.274850017805687
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,240,2.249027951,276.5,0.0,-1.6597335454528353e-11,1.659733545425288e-11,3.1911079111148115e-12,8.117789752036531e-13,0.0,0.0,7.556024119052126e-14,1.97994872000891e-14,0.0,0.0,0.2631507407451324,3.0988760535646125,4.6107638364090314e-14
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5093327-huahum,TERMINATION_REASON_OPTIMAL,3880,8.151189976,4137.5,3933.9999978176725,3933.9999548943133,5.454741316340642e-9,3.493140614115026e-8,1.9702049769421137e-8,1.8551776146983486e-9,1.044483610712632e-9,1.818278676043016e-11,8.175124385651924e-11,2.6239715439156418e-12,5.497282161645432e-11,21.99863502127012,121.74115169853195,26.416657891415987
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5100895-inster,TERMINATION_REASON_OPTIMAL,4480,8.269504833,4738.5,2084.0000000705204,2083.9999998814806,4.5344168387558717e-11,1.3190842595116056e-9,4.861746560891334e-10,1.9453047903649422e-12,9.15267861500979e-13,1.9334356566598712e-12,5.2845071314036236e-12,1.586844888988115e-14,3.05089287166993e-13,20.031443828354192,73.48328096969189,19.40704816564426
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5102383-irwell,TERMINATION_REASON_OPTIMAL,2240,7.600144147,2379.5,1739.9999988950126,1739.9999843998494,4.164080230762743e-9,2.8530576631812393e-8,1.288055795356513e-8,1.0559500611183783e-10,8.287104336091033e-11,3.162838575696749e-11,1.4000606471266445e-10,6.524341761615971e-13,2.7623681120303445e-11,10.154627718718313,44.95056624971149,12.924301762641925
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5104907-jarama,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94880,3111.587831362,100034.5,639.9171842269009,639.917131660128,4.104104036972442e-8,1.0738428214905334e-7,8.081925173542004e-8,0.0,0.0,1.3984298354363546e-9,2.6939750578473347e-8,0.0,0.0,1.0000000000005627,25.624915001853946,23.302185435409687
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5106984-jizera,TERMINATION_REASON_OPTIMAL,1560,82.050198749,1697.5,720.9999962232858,720.9999924421747,2.620312636117431e-9,9.111644037903013e-7,2.8294411463791747e-7,0.0,0.0,9.269845936220305e-9,9.431470487930582e-8,0.0,0.0,1.0000000220098266,41.075433015630345,4.7978976014615
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5108386-kalang,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95080,7281.719936061,100026.5,620.501607702045,620.5014973525714,8.88479853075847e-8,6.5640475030315e-5,2.6687435871530774e-5,0.0,0.0,5.878991569965688e-7,8.895811957176925e-6,0.0,0.0,1.0000000000000044,31.38893873392927,11.431381945178062
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5114902-kasavu,TERMINATION_REASON_OPTIMAL,840,90.390601112,917.5,517.9999981916405,517.9999940752216,3.969545786310278e-9,1.1190377989809017e-6,2.7124331392069934e-7,0.0,0.0,8.16246596545419e-9,9.041443797356645e-8,0.0,0.0,1.000000127446175,30.606031765021786,3.5570728420380866
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,1120,83.183193977,1211.5,452.0000021079828,451.9999989147375,3.528447878810681e-9,9.885559133648264e-7,3.8390232703910954e-7,0.0,0.0,8.191916539954057e-9,1.2796744234636984e-7,0.0,0.0,1.0000000000000016,30.75030939014067,3.539962529260921
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5118834-korana,TERMINATION_REASON_OPTIMAL,40280,2026.882134135,42508.5,569.2163313357139,569.2163216786006,8.475369987305372e-9,1.2645470868827314e-6,1.0290998861961498e-6,0.0,0.0,5.6125307291899586e-9,1.715166476993583e-7,0.0,0.0,1.000000003151176,25.302137105806487,17.172757460767617
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5118851-kowhai,TERMINATION_REASON_OPTIMAL,1640,104.709219379,1767.5,1134.0000037709879,1133.999984310769,8.57656193871588e-9,7.39610866156988e-7,2.5585689195084527e-7,0.0,0.0,7.676135661938926e-9,8.528563065028176e-8,0.0,0.0,1.0000000330111827,40.22778624858516,10.151530345656566
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5123665-limmat,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94720,6654.342170835,100002.5,652.4280417235138,652.4209115587714,5.460175715191884e-6,0.0013167040379522415,0.001019182778380534,0.0,0.0,5.660522615091286e-6,0.00016986379639675567,0.0,0.0,1.000000000000004,25.38462755115441,7.231722688620524
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5129192-manaia,TERMINATION_REASON_OPTIMAL,3040,122.318305146,3250.5,0.0,-8.177891506839032e-9,8.177891439961124e-9,7.515767413005801e-12,7.51576578750246e-12,0.0,0.0,4.5832136542439993e-14,6.832514352274963e-13,0.0,0.0,0.3863231144829075,9.129146778626955,3.142950472325143e-10
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5138690-middle,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,5429.45323419,100040.5,605.3649588352246,605.3649253922977,2.7599325015666267e-8,2.7034610050253846e-5,1.646735139293476e-5,0.0,0.0,1.1824545598181685e-7,2.7445585654891267e-6,0.0,0.0,1.0000000175771084,25.094804258496364,9.06685539747637
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5149806-wieprz,TERMINATION_REASON_OPTIMAL,480,4.460140134,530.5,0.027693508770956526,0.027693508483309214,2.725514977128125e-10,3.9221898726022774e-12,2.2644802699645084e-12,0.0,0.0,6.63229276999692e-14,1.1322401349822542e-12,0.0,0.0,0.009231169590318845,0.2549780990534822,0.027693508483309214
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,680,1.671590496,737.5,0.0,-9.914167724841307e-9,9.914167626550586e-9,4.065170486001999e-9,2.9313582672330085e-9,0.0,0.0,1.7411046695744257e-11,1.382716163789155e-11,0.0,0.0,0.6930434540833744,15.64148674904333,0.3478307807827216
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5189128-totara,TERMINATION_REASON_OPTIMAL,8160,107.469889164,8609.5,330131.39074500627,330131.38510412903,8.543369244953659e-9,3.894851872424135e-10,2.1748558509671057e-10,0.0,0.0,2.12609071543047e-16,5.435780682247202e-14,0.0,0.0,0.55216666683673,2.971883796401765,110077.02407025135
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5193246-nerang,TERMINATION_REASON_OPTIMAL,320,1.152828914,359.5,0.0,-1.5236019190532763e-9,1.5236019167319135e-9,8.589691056613568e-8,6.204673219656343e-8,0.0,0.0,5.232432060974705e-10,5.170561016380286e-9,0.0,0.0,0.8884424384458975,15.86968513801145,0.001444101461699048
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5195221-niemur,TERMINATION_REASON_OPTIMAL,400,1.249390897,444.5,0.0,-7.168246086814965e-9,7.168246035431214e-9,8.336943315693704e-7,6.17584390738557e-7,0.0,0.0,3.1138473777844715e-9,2.913133918578099e-9,0.0,0.0,0.7089829797940672,15.707605636243187,0.0012751995333102693
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5196530-nuhaka,TERMINATION_REASON_OPTIMAL,320,1.165116918,357.5,0.0,-3.0966041548298786e-9,3.0966041452409213e-9,2.523946758580837e-7,1.8356334585689638e-7,0.0,0.0,6.853909049546653e-10,5.545720418637353e-10,0.0,0.0,0.6886810361376029,15.990158121384866,0.0036367429824849507
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5221106-oparau,TERMINATION_REASON_OPTIMAL,280,1.119838622,317.5,0.0,-3.888977125463442e-9,3.888977110339299e-9,6.74043712808164e-7,4.718983177554037e-7,0.0,0.0,2.979798652301549e-12,2.356840143615451e-10,0.0,0.0,545.0972785540515,1583.7383863231832,0.13463864249531368
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5223573-tarwin,TERMINATION_REASON_OPTIMAL,6520,261.535825507,6866.5,0.1058,0.10579999809245558,1.574401148046884e-9,7.700661906887588e-14,4.085620730620576e-14,0.0,0.0,1.505987093795865e-19,4.081539191429147e-17,0.0,0.0,5.210576912209925,76.78921515510682,1.929496510707418e-10
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,4280,124.022277955,4515.5,0.1058,0.10579999004964082,8.212577807114024e-9,2.2111583759256934e-12,7.043254868221993e-13,0.0,0.0,1.3268719660703428e-17,1.756422660404487e-15,0.0,0.0,11.574378421126445,146.04834280328694,1.499120496271365e-10
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-525149,TERMINATION_REASON_OPTIMAL,640,0.700734084,693.5,59.999999995834095,59.999999507228615,4.038061831721083e-9,1.3537849227828063e-8,1.313127062640973e-8,0.0,0.0,2.6441317523712125e-10,6.565635313204865e-9,0.0,0.0,0.08655755434872767,1.6717544412879628,0.5008672864122974
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,7400,17.253473384,7930.5,20969.906516833114,20969.906106083217,9.793560769100086e-9,2.1202670499397658e-7,8.561325692824084e-8,0.0,0.0,1.915715608230443e-10,1.0072147873910687e-9,0.0,0.0,6.000000000000043,150.8422088927263,2513.3359448377687
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-5273874-yomtsa,TERMINATION_REASON_OPTIMAL,2880,86.721357504,3045.5,-2.1373125491663814e-11,-1.0615989281712215e-9,1.040225801553022e-9,4.674401192966919e-11,2.319211489520967e-11,3.5388086795394242e-15,2.220446049250313e-16,1.1220276221440953e-17,2.318979591561811e-15,1.4731698535166586e-16,1.1102230246251565e-16,24.349377353906828,207.36170277598032,1.0000000000000002
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-578379,TERMINATION_REASON_OPTIMAL,960,1.284060425,1029.5,0.0,-5.086189611442903e-9,5.086189585573578e-9,2.1089537781647466e-11,3.7588820944733925e-12,0.0,0.0,2.368703844768201e-13,1.2529606981577974e-12,0.0,0.0,0.20201006968847238,1.0448415101104647,0.04734463835966252
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-631710,TERMINATION_REASON_OPTIMAL,16680,299.912423196,17658.5,188.25000166499348,188.2499998556231,4.793034122753835e-9,7.359876981036737e-8,4.781226969896579e-9,0.0,0.0,1.6236818167609369e-9,2.3906134849482896e-9,0.0,0.0,0.5063018225626081,8.019533581691144,0.9999999996595526
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-662469,TERMINATION_REASON_OPTIMAL,19200,28.877807516,20232.5,184340.6289171864,184340.62954293846,1.6972665316920115e-9,1.1362233836471482e-6,8.839439473717903e-7,0.0,0.0,9.666544297447379e-9,3.683099780715793e-8,0.0,0.0,2.7733347081338247,13.539344180273856,45562.84589040482
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-738098,TERMINATION_REASON_OPTIMAL,1080,2.10631118,1166.5,-1099.0000002844126,-1099.0000033846159,1.4098241132152625e-9,2.9662911922217416e-7,2.9313825677945715e-7,0.0,0.0,1.9554979446641018e-9,3.4486853738759664e-9,0.0,0.0,0.8240820718869675,8.164865626393212,2.2965049681200225
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-780889,TERMINATION_REASON_OPTIMAL,1720,17.222785883,1838.5,3.421500002183498e6,3.4214999820130197e6,2.9476070801145556e-9,1.1354770185774571e-7,7.213560104801786e-8,0.0,0.0,2.96188401073309e-9,2.4045200349339286e-8,0.0,0.0,0.9862203376473304,16.379099843998883,66200.00003605016
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-787933,TERMINATION_REASON_OPTIMAL,120,2.244458166,149.5,2.9999999999997313,2.999999999997077,3.7918874389643354e-13,2.6159600351847437e-11,2.0805135392265584e-11,0.0,0.0,7.348679641939054e-13,5.201283848066396e-12,0.0,0.0,0.4999999999965325,2.9415934772160623,0.0075187969927141786
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-824661,TERMINATION_REASON_OPTIMAL,13200,36.080264502,13975.5,32.999999345476574,32.99999879781529,8.174049286027555e-9,2.811587432110489e-7,2.7017583548172297e-7,0.0,0.0,3.0130173039537194e-9,8.715349531668484e-9,0.0,0.0,0.19411764320868574,3.800627797855642,1.0000000087562944
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-826224,TERMINATION_REASON_OPTIMAL,33080,95.763349743,34792.5,120.99999588015396,120.99999371183588,8.923120037337561e-9,8.611663585295589e-7,7.822884029451416e-7,0.0,0.0,5.421971065939304e-9,6.519070024542846e-9,0.0,0.0,0.7117646816479646,13.312276617553335,0.9999999510467531
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-827175,TERMINATION_REASON_OPTIMAL,19120,41.785063938,20126.5,112.00151788607985,112.00151706100836,3.66693496273658e-9,1.4069392180253868e-6,1.3510747898237696e-6,0.0,0.0,8.931181193565581e-9,1.2171844953367294e-8,0.0,0.0,0.9180327695580941,13.237428146882353,1.0000002935518206
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-848589,TERMINATION_REASON_OPTIMAL,2760,102.601417827,2922.5,0.0,-7.1383965405402705e-9,7.138396489583566e-9,1.2765663962684442e-5,1.0299873622443556e-5,0.0,0.0,5.701178620901781e-9,2.4150328548016496e-8,0.0,0.0,425.4900000000001,2102.839352804282,0.21371946047837964
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-860300,TERMINATION_REASON_OPTIMAL,14360,9.179338059,15241.5,1666.0685821722439,1666.0685553958722,8.033384335573218e-9,2.391057107241608e-7,2.390430311471903e-7,0.0,0.0,3.788545404442307e-9,1.1952151557359513e-8,0.0,0.0,0.5000000001430696,1.4959039219165255,1117.877421140936
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-872648,TERMINATION_REASON_OPTIMAL,39040,195.281296131,41080.5,3.3555663119498558,3.3555662665783474,5.883896803241516e-9,9.149854321118861e-9,6.195389685645369e-9,0.0,0.0,6.084609532787199e-9,4.671801032291128e-9,0.0,0.0,0.32612447420629326,1.321919452985862,8.633403830619121
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-873061,TERMINATION_REASON_OPTIMAL,8600,46.381729232,9167.5,5.5278145365857565,5.527814551843058,1.2655748686616757e-9,1.219204361400884e-8,9.76465466817622e-9,0.0,0.0,6.5955412672267445e-9,6.102909167610138e-9,0.0,0.0,0.3261244752736023,1.0884020491795758,8.938324535164034
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-876808,TERMINATION_REASON_OPTIMAL,21480,340.608443643,22602.5,10030.533996523262,10030.533828450629,8.37763256502388e-9,1.279160292001875e-9,1.1849374814687508e-9,0.0,0.0,7.071869539329587e-11,5.924687407343754e-10,0.0,0.0,1.0000000000000033,7.283991809472766,37137.218483323464
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-885086,TERMINATION_REASON_OPTIMAL,1000,2.045190535,1092.5,-243.00000012587714,-243.00000478597715,9.568993780022658e-9,1.3822045808246784e-7,4.295796163233945e-8,0.0,0.0,2.478276891680052e-12,2.6831956047682352e-11,0.0,0.0,0.5956894557623402,11.018597933999702,1.0000000000000366
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-885524,TERMINATION_REASON_OPTIMAL,120,1.297838553,153.5,11754.885000122942,11754.884972256994,1.1852418348572542e-9,2.0158343785611062e-9,1.7384991224389523e-9,0.0,0.0,1.141899270661959e-13,3.218846736602393e-13,0.0,0.0,0.04775859234733169,1.2012245094131766,27.717000002894064
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-913984,TERMINATION_REASON_OPTIMAL,160,1.498542551,192.5,1000.0000000000193,999.9999999619566,1.9021836247093204e-11,2.857566005933698e-12,1.3633538742396922e-13,0.0,0.0,6.961512763402994e-15,1.875314820137128e-15,0.0,0.0,0.02122442815195508,3.7827819241824856,1.0000000000023557
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-932721,TERMINATION_REASON_OPTIMAL,640,1.03962724,697.5,2376.999984949481,2376.9999930694753,1.707674910792183e-9,5.630078577950933e-7,1.471790431750719e-7,0.0,0.0,5.0365885053203804e-9,9.81193621167146e-9,0.0,0.0,0.500000000000024,8.827693392129438,13.000000014799824
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-933638,TERMINATION_REASON_OPTIMAL,1200,2.10820157,1285.5,275.9999999900455,275.9999946543661,9.648606636471192e-9,6.090763486732967e-8,4.1716814891401555e-8,0.0,0.0,5.377113463025091e-10,2.7811209927601037e-9,0.0,0.0,0.5256430525347874,9.387554643313004,785.546085322908
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-933966,TERMINATION_REASON_OPTIMAL,680,1.331656653,740.5,317.999999906686,317.9999994079401,7.829606275782338e-10,2.4275985002150445e-8,6.735252355838384e-9,0.0,0.0,2.1643672103294626e-10,4.490168237225589e-10,0.0,0.0,0.5459481565544073,9.187386969712827,678.19419723166
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-941313,TERMINATION_REASON_OPTIMAL,7080,58.139242116,7461.5,9360.99995743877,9360.999922610406,1.8601913762120036e-9,1.5072053379071012e-8,1.127376414444825e-9,0.0,0.0,8.992063552361802e-13,3.683033042942911e-13,0.0,0.0,0.9999999999999993,8.930769468755622,61.99999985897705
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-948346,TERMINATION_REASON_OPTIMAL,200,2.711507348,233.5,-229.9500000019882,-229.95000060389154,1.3059304340349365e-9,4.595162719678155e-10,9.793188482376536e-11,0.0,0.0,3.5970406498072026e-13,9.152512600351903e-13,0.0,0.0,0.01849984603167826,1.2606504948145478,1.0000000000000007
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-950242,TERMINATION_REASON_OPTIMAL,840,1.626746259,910.5,1.0000000000199818,0.9999999887426402,3.759113886114361e-9,2.674370365865236e-10,4.9108273003639624e-11,0.0,0.0,1.5303238953361416e-12,2.4554136501819812e-11,0.0,0.0,1.0093675824279902,5.561867608713748,0.04166666680888446
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-953928,TERMINATION_REASON_OPTIMAL,2080,7.915449455,2230.5,-99.92000184493085,-99.92000120351241,3.1936786926270336e-9,2.437165218040789e-7,3.9127849849052154e-8,0.0,0.0,2.8969183874860905e-10,7.245898120194843e-10,0.0,0.0,0.37307526364742855,2.749777091733797,1.0000000000000004
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-954925,TERMINATION_REASON_OPTIMAL,560,9.122836507,624.5,-237.82370321015907,-237.82370472162657,3.1710389632183325e-9,2.1178947046145826e-7,2.3480315913815275e-8,0.0,0.0,2.516371790028966e-10,4.3482066507065324e-10,0.0,0.0,0.7350833658114319,6.068269899011318,0.9992592592369108
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-956971,TERMINATION_REASON_OPTIMAL,640,5.846762511,714.5,-237.80444897252085,-237.80444641124197,5.373963643793485e-9,3.895622224343875e-7,3.2749755796146474e-8,0.0,0.0,6.39678697284599e-10,6.064769591878976e-10,0.0,0.0,0.8425525760172383,6.734747116422232,0.9999999999999939
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-957143,TERMINATION_REASON_OPTIMAL,920,7.743844163,1018.5,-237.77000200057444,-237.7700006137145,2.9102697102635334e-9,2.7359279896169605e-7,4.3612175079643656e-8,0.0,0.0,3.315644790207903e-10,8.076328718452529e-10,0.0,0.0,0.8932185173525143,7.679582045986892,0.9994444443741973
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-957323,TERMINATION_REASON_OPTIMAL,6360,41.321710428,6736.5,-237.75790951412654,-237.75791207572595,5.375685969026847e-9,3.9077930900950526e-6,2.1531909100702684e-6,0.0,0.0,4.735660144822181e-9,3.9873905742042005e-8,0.0,0.0,1.0,6.578204829900093,0.998695207851963
"1e-8,adaptive,miplib_stepsize_100k",1e-8,adaptive,miplib_stepsize_100k,neos-960392,TERMINATION_REASON_OPTIMAL,10240,35.476540538,10801.5,-237.99999999842674,-238.00000416587966,8.736798486234427e-9,2.7905759765040344e-9,2.726000758457303e-9,0.0,0.0,3.346734635101222e-12,2.7816334269972482e-11,0.0,0.0,1.0,12.044481232144184,0.999207540561126
